target_ip,target_geo_country,Time Run,Processed?
89.187.163.193,SG,2023-03-01 02:34:16.599924,Not Processed due to DUPLICATE in past 7 days
52.220.33.166,SG,2023-03-01 02:34:16.601918,Not Processed due to DUPLICATE in past 7 days
54.251.192.147,SG,2023-03-01 02:34:16.603912,Not Processed due to DUPLICATE in past 7 days
23.54.56.156,SG,2023-03-01 02:34:16.605907,Not Processed due to DUPLICATE in past 7 days
3.1.149.134,SG,2023-03-01 02:34:16.610894,Not Processed due to DUPLICATE in past 7 days
104.83.197.140,SG,2023-03-01 02:34:16.613886,Not Processed due to DUPLICATE in past 7 days
23.73.13.201,SG,2023-03-01 02:34:16.616878,Not Processed due to DUPLICATE in past 7 days
167.71.195.165,SG,2023-03-01 02:34:16.619870,Not Processed due to DUPLICATE in past 7 days
23.59.80.224,SG,2023-03-01 02:34:16.622862,Not Processed due to DUPLICATE in past 7 days
52.74.88.135,SG,2023-03-01 02:34:16.626852,Not Processed due to DUPLICATE in past 7 days
129.227.82.185,SG,2023-03-01 02:34:16.629843,Not Processed due to DUPLICATE in past 7 days
89.187.162.21,SG,2023-03-01 02:34:16.631838,Not Processed due to DUPLICATE in past 7 days
51.79.130.26,SG,2023-03-01 02:34:16.635828,Not Processed due to DUPLICATE in past 7 days
17.248.154.3,SG,2023-03-01 02:34:16.637822,Not Processed due to DUPLICATE in past 7 days
43.132.80.244,SG,2023-03-01 02:34:16.639817,Not Processed due to DUPLICATE in past 7 days
17.248.164.12,SG,2023-03-01 02:34:16.642809,Not Processed due to DUPLICATE in past 7 days
54.192.150.36,SG,2023-03-01 02:34:16.645800,Not Processed due to DUPLICATE in past 7 days
165.21.111.145,SG,2023-03-01 02:34:16.648793,Not Processed due to DUPLICATE in past 7 days
20.190.163.29,SG,2023-03-01 02:34:16.651784,Not Processed due to DUPLICATE in past 7 days
23.5.165.18,SG,2023-03-01 02:34:16.654777,Not Processed due to DUPLICATE in past 7 days
3.1.15.205,SG,2023-03-01 02:34:16.658766,Not Processed due to DUPLICATE in past 7 days
17.248.164.82,SG,2023-03-01 02:34:16.661758,Not Processed due to DUPLICATE in past 7 days
101.33.26.124,SG,2023-03-01 02:34:16.664750,Not Processed due to DUPLICATE in past 7 days
103.151.126.72,SG,2023-03-01 02:34:16.667744,Not Processed due to DUPLICATE in past 7 days
103.231.98.195,SG,2023-03-01 02:34:16.670734,Not Processed due to DUPLICATE in past 7 days
13.33.88.101,SG,2023-03-01 02:34:16.672728,Not Processed due to DUPLICATE in past 7 days
18.142.135.199,SG,2023-03-01 02:34:16.675722,Not Processed due to DUPLICATE in past 7 days
150.109.90.54,SG,2023-03-01 02:34:16.678712,Not Processed due to DUPLICATE in past 7 days
116.87.131.164,SG,2023-03-01 02:34:16.680707,Not Processed due to DUPLICATE in past 7 days
52.98.90.178,SG,2023-03-01 02:34:16.682702,Not Processed due to DUPLICATE in past 7 days
17.248.164.47,SG,2023-03-01 02:34:16.685694,Not Processed due to DUPLICATE in past 7 days
116.14.207.20,SG,2023-03-01 02:34:16.687688,Not Processed due to DUPLICATE in past 7 days
184.27.122.48,SG,2023-03-01 02:34:16.689683,Not Processed due to DUPLICATE in past 7 days
52.84.251.24,SG,2023-03-01 02:34:16.691678,Not Processed due to DUPLICATE in past 7 days
17.253.61.220,SG,2023-03-01 02:34:16.693672,Not Processed due to DUPLICATE in past 7 days
101.33.26.140,SG,2023-03-01 02:34:16.695667,Not Processed due to DUPLICATE in past 7 days
13.227.254.35,SG,2023-03-01 02:34:16.697662,Not Processed due to DUPLICATE in past 7 days
31.13.68.34,SG,2023-03-01 02:34:16.699656,Not Processed due to DUPLICATE in past 7 days
103.1.138.196,SG,2023-03-01 02:34:16.702648,Not Processed due to DUPLICATE in past 7 days
13.35.18.228,SG,2023-03-01 02:34:16.704643,Not Processed due to DUPLICATE in past 7 days
117.121.250.156,SG,2023-03-01 02:34:16.706638,Not Processed due to DUPLICATE in past 7 days
40.99.10.66,SG,2023-03-01 02:34:16.708632,Not Processed due to DUPLICATE in past 7 days
54.192.151.123,SG,2023-03-01 02:34:16.710627,Not Processed due to DUPLICATE in past 7 days
20.212.128.44,SG,2023-03-01 02:34:16.712622,Not Processed due to DUPLICATE in past 7 days
52.220.200.42,SG,2023-03-01 02:34:16.715614,Not Processed due to DUPLICATE in past 7 days
54.192.150.58,SG,2023-03-01 02:34:16.717608,Not Processed due to DUPLICATE in past 7 days
3.0.25.35,SG,2023-03-01 02:34:16.719603,Not Processed due to DUPLICATE in past 7 days
13.33.33.53,SG,2023-03-01 02:34:16.724591,Not Processed due to DUPLICATE in past 7 days
13.33.100.30,SG,2023-03-01 02:34:16.727582,Not Processed due to DUPLICATE in past 7 days
23.39.12.48,SG,2023-03-01 02:34:16.730574,Not Processed due to DUPLICATE in past 7 days
203.117.35.17,SG,2023-03-01 02:34:16.732568,Not Processed due to DUPLICATE in past 7 days
40.119.249.228,SG,2023-03-01 02:34:16.735561,Not Processed due to DUPLICATE in past 7 days
72.247.81.153,SG,2023-03-01 02:34:16.737555,Not Processed due to DUPLICATE in past 7 days
23.5.165.11,SG,2023-03-01 02:34:16.739550,Not Processed due to DUPLICATE in past 7 days
23.205.209.121,SG,2023-03-01 02:34:16.741544,Not Processed due to DUPLICATE in past 7 days
20.212.96.199,SG,2023-03-01 02:34:16.744537,Not Processed due to DUPLICATE in past 7 days
165.21.111.147,SG,2023-03-01 02:34:16.746531,Not Processed due to DUPLICATE in past 7 days
74.125.200.139,SG,2023-03-01 02:34:16.748526,Not Processed due to DUPLICATE in past 7 days
54.169.248.42,SG,2023-03-01 02:34:16.750520,Not Processed due to DUPLICATE in past 7 days
192.166.246.41,SG,2023-03-01 02:34:16.753513,Not Processed due to DUPLICATE in past 7 days
203.116.175.128,SG,2023-03-01 02:34:16.755507,Not Processed due to DUPLICATE in past 7 days
23.50.92.154,SG,2023-03-01 02:34:16.757502,Not Processed due to DUPLICATE in past 7 days
74.125.68.154,SG,2023-03-01 02:34:16.759496,Not Processed due to DUPLICATE in past 7 days
18.140.39.47,SG,2023-03-01 02:34:16.761491,Not Processed due to DUPLICATE in past 7 days
23.36.252.78,SG,2023-03-01 02:34:16.763486,Not Processed due to DUPLICATE in past 7 days
150.109.90.59,SG,2023-03-01 02:34:16.766478,Not Processed due to DUPLICATE in past 7 days
172.224.26.138,SG,2023-03-01 02:34:16.768472,Not Processed due to DUPLICATE in past 7 days
13.33.33.41,SG,2023-03-01 02:34:16.770467,Not Processed due to DUPLICATE in past 7 days
84.17.39.169,SG,2023-03-01 02:34:16.772462,Not Processed due to DUPLICATE in past 7 days
51.79.204.59,SG,2023-03-01 02:34:16.775454,Not Processed due to DUPLICATE in past 7 days
138.199.60.185,SG,2023-03-01 02:34:16.777449,Not Processed due to DUPLICATE in past 7 days
203.116.175.170,SG,2023-03-01 02:34:16.779443,Not Processed due to DUPLICATE in past 7 days
54.192.150.67,SG,2023-03-01 02:34:16.781438,Not Processed due to DUPLICATE in past 7 days
157.240.13.1,SG,2023-03-01 02:34:16.783433,Not Processed due to DUPLICATE in past 7 days
58.182.177.133,SG,2023-03-01 02:34:16.786425,Not Processed due to DUPLICATE in past 7 days
52.221.62.54,SG,2023-03-01 02:34:16.789416,Not Processed due to DUPLICATE in past 7 days
23.205.208.247,SG,2023-03-01 02:34:16.791411,Not Processed due to DUPLICATE in past 7 days
104.70.101.66,SG,2023-03-01 02:34:16.793406,Not Processed due to DUPLICATE in past 7 days
54.192.150.77,SG,2023-03-01 02:34:16.796398,Not Processed due to DUPLICATE in past 7 days
161.117.96.24,SG,2023-03-01 02:34:16.799391,Not Processed due to DUPLICATE in past 7 days
18.138.223.207,SG,2023-03-01 02:34:16.802382,Not Processed due to DUPLICATE in past 7 days
13.251.71.45,SG,2023-03-01 02:34:16.805374,Not Processed due to DUPLICATE in past 7 days
204.246.164.112,SG,2023-03-01 02:34:16.808366,Not Processed due to DUPLICATE in past 7 days
185.200.117.142,SG,2023-03-01 02:34:16.812356,Not Processed due to DUPLICATE in past 7 days
52.98.33.130,SG,2023-03-01 02:34:16.815348,Not Processed due to DUPLICATE in past 7 days
23.5.165.146,SG,2023-03-01 02:34:16.818340,Not Processed due to DUPLICATE in past 7 days
52.84.251.50,SG,2023-03-01 02:34:16.820334,Not Processed due to DUPLICATE in past 7 days
52.74.243.124,SG,2023-03-01 02:34:16.822329,Not Processed due to DUPLICATE in past 7 days
121.7.140.29,SG,2023-03-01 02:34:16.824323,Not Processed due to DUPLICATE in past 7 days
43.132.81.247,SG,2023-03-01 02:34:16.826318,Not Processed due to DUPLICATE in past 7 days
104.69.42.77,SG,2023-03-01 02:34:16.828312,Not Processed due to DUPLICATE in past 7 days
17.248.164.17,SG,2023-03-01 02:34:16.831305,Not Processed due to DUPLICATE in past 7 days
17.248.164.10,SG,2023-03-01 02:34:16.834297,Not Processed due to DUPLICATE in past 7 days
54.192.150.37,SG,2023-03-01 02:34:16.837288,Not Processed due to DUPLICATE in past 7 days
54.151.230.219,SG,2023-03-01 02:34:16.839283,Not Processed due to DUPLICATE in past 7 days
157.240.13.174,SG,2023-03-01 02:34:16.841278,Not Processed due to DUPLICATE in past 7 days
13.33.33.38,SG,2023-03-01 02:34:16.843273,Not Processed due to DUPLICATE in past 7 days
161.117.32.237,SG,2023-03-01 02:34:16.845267,Not Processed due to DUPLICATE in past 7 days
13.33.92.224,SG,2023-03-01 02:34:16.847262,Not Processed due to DUPLICATE in past 7 days
45.40.48.215,SG,2023-03-01 02:34:16.850254,Not Processed due to DUPLICATE in past 7 days
13.227.248.101,SG,2023-03-01 02:34:16.853246,Not Processed due to DUPLICATE in past 7 days
157.240.13.14,SG,2023-03-01 02:34:16.855240,Not Processed due to DUPLICATE in past 7 days
23.47.190.131,SG,2023-03-01 02:34:16.857235,Not Processed due to DUPLICATE in past 7 days
161.117.125.44,SG,2023-03-01 02:34:16.859230,Not Processed due to DUPLICATE in past 7 days
184.87.200.27,SG,2023-03-01 02:34:16.861225,Not Processed due to DUPLICATE in past 7 days
172.217.194.97,SG,2023-03-01 02:34:16.863219,Not Processed due to DUPLICATE in past 7 days
23.5.165.66,SG,2023-03-01 02:34:16.866212,Not Processed due to DUPLICATE in past 7 days
20.44.239.154,SG,2023-03-01 02:34:16.868206,Not Processed due to DUPLICATE in past 7 days
13.67.74.235,SG,2023-03-01 02:34:16.870200,Not Processed due to DUPLICATE in past 7 days
18.140.168.176,SG,2023-03-01 02:34:16.872195,Not Processed due to DUPLICATE in past 7 days
3.1.22.50,SG,2023-03-01 02:34:16.874190,Not Processed due to DUPLICATE in past 7 days
13.33.33.70,SG,2023-03-01 02:34:16.876184,Not Processed due to DUPLICATE in past 7 days
203.205.159.17,SG,2023-03-01 02:34:16.879177,Not Processed due to DUPLICATE in past 7 days
104.89.118.22,SG,2023-03-01 02:34:16.882168,Not Processed due to DUPLICATE in past 7 days
52.76.156.186,SG,2023-03-01 02:34:16.885162,Not Processed due to DUPLICATE in past 7 days
52.77.93.191,SG,2023-03-01 02:34:16.887155,Not Processed due to DUPLICATE in past 7 days
17.253.61.216,SG,2023-03-01 02:34:16.889150,Not Processed due to DUPLICATE in past 7 days
157.240.13.48,SG,2023-03-01 02:34:16.891144,Not Processed due to DUPLICATE in past 7 days
139.99.45.37,SG,2023-03-01 02:34:16.893139,Not Processed due to DUPLICATE in past 7 days
23.52.171.137,SG,2023-03-01 02:34:16.896131,Not Processed due to DUPLICATE in past 7 days
17.248.164.44,SG,2023-03-01 02:34:16.898126,Not Processed due to DUPLICATE in past 7 days
150.109.90.118,SG,2023-03-01 02:34:16.901118,Not Processed due to DUPLICATE in past 7 days
203.116.175.122,SG,2023-03-01 02:34:16.903112,Not Processed due to DUPLICATE in past 7 days
17.253.61.215,SG,2023-03-01 02:34:16.905107,Not Processed due to DUPLICATE in past 7 days
172.217.194.132,SG,2023-03-01 02:34:16.908099,Not Processed due to DUPLICATE in past 7 days
52.111.240.11,SG,2023-03-01 02:34:16.910094,Not Processed due to DUPLICATE in past 7 days
51.79.158.73,SG,2023-03-01 02:34:16.912088,Not Processed due to DUPLICATE in past 7 days
184.50.97.221,SG,2023-03-01 02:34:16.914083,Not Processed due to DUPLICATE in past 7 days
116.0.81.227,SG,2023-03-01 02:34:16.917075,Not Processed due to DUPLICATE in past 7 days
13.251.233.244,SG,2023-03-01 02:34:16.919070,Not Processed due to DUPLICATE in past 7 days
52.84.251.86,SG,2023-03-01 02:34:16.921064,Not Processed due to DUPLICATE in past 7 days
101.32.143.30,SG,2023-03-01 02:34:16.924057,Not Processed due to DUPLICATE in past 7 days
184.87.193.72,SG,2023-03-01 02:34:16.926051,Not Processed due to DUPLICATE in past 7 days
13.33.33.108,SG,2023-03-01 02:34:16.928046,Not Processed due to DUPLICATE in past 7 days
74.125.68.153,SG,2023-03-01 02:34:16.930040,Not Processed due to DUPLICATE in past 7 days
156.246.18.131,SG,2023-03-01 02:34:16.933033,Not Processed due to DUPLICATE in past 7 days
18.141.43.183,SG,2023-03-01 02:34:16.936024,Not Processed due to DUPLICATE in past 7 days
104.69.107.45,SG,2023-03-01 02:34:16.938019,Not Processed due to DUPLICATE in past 7 days
184.31.4.207,SG,2023-03-01 02:34:16.940014,Not Processed due to DUPLICATE in past 7 days
17.248.154.5,SG,2023-03-01 02:34:16.943006,Not Processed due to DUPLICATE in past 7 days
17.248.154.22,SG,2023-03-01 02:34:16.945000,Not Processed due to DUPLICATE in past 7 days
116.87.189.216,SG,2023-03-01 02:34:16.946995,Not Processed due to DUPLICATE in past 7 days
17.248.154.39,SG,2023-03-01 02:34:16.948990,Not Processed due to DUPLICATE in past 7 days
17.248.164.102,SG,2023-03-01 02:34:16.951983,Not Processed due to DUPLICATE in past 7 days
17.253.61.203,SG,2023-03-01 02:34:16.953976,Not Processed due to DUPLICATE in past 7 days
103.231.98.196,SG,2023-03-01 02:34:16.956973,Not Processed due to DUPLICATE in past 7 days
124.155.222.26,SG,2023-03-01 02:34:16.958972,Not Processed due to DUPLICATE in past 7 days
13.33.33.51,SG,2023-03-01 02:34:16.960966,Not Processed due to DUPLICATE in past 7 days
54.192.150.13,SG,2023-03-01 02:34:16.962952,Not Processed due to DUPLICATE in past 7 days
13.33.100.132,SG,2023-03-01 02:34:16.964947,Not Processed due to DUPLICATE in past 7 days
91.108.56.173,SG,2023-03-01 02:34:16.967940,Not Processed due to DUPLICATE in past 7 days
52.76.163.242,SG,2023-03-01 02:34:16.969934,Not Processed due to DUPLICATE in past 7 days
180.87.173.16,SG,2023-03-01 02:34:16.972926,Not Processed due to DUPLICATE in past 7 days
103.155.16.178,SG,2023-03-01 02:34:16.974920,Not Processed due to DUPLICATE in past 7 days
103.207.108.98,SG,2023-03-01 02:34:16.976915,Not Processed due to DUPLICATE in past 7 days
157.240.7.16,SG,2023-03-01 02:34:16.978910,Not Processed due to DUPLICATE in past 7 days
169.150.243.3,SG,2023-03-01 02:34:16.980904,Not Processed due to DUPLICATE in past 7 days
52.139.250.209,SG,2023-03-01 02:34:16.984896,Not Processed due to DUPLICATE in past 7 days
13.227.254.102,SG,2023-03-01 02:34:16.987888,Not Processed due to DUPLICATE in past 7 days
157.240.15.63,SG,2023-03-01 02:34:16.990878,Not Processed due to DUPLICATE in past 7 days
46.51.219.70,SG,2023-03-01 02:34:16.993870,Not Processed due to DUPLICATE in past 7 days
106.10.186.200,SG,2023-03-01 02:34:16.997859,Not Processed due to DUPLICATE in past 7 days
159.138.91.5,SG,2023-03-01 02:34:17.000851,Not Processed due to DUPLICATE in past 7 days
119.74.176.84,SG,2023-03-01 02:34:17.003844,Not Processed due to DUPLICATE in past 7 days
13.33.33.6,SG,2023-03-01 02:34:17.006835,Not Processed due to DUPLICATE in past 7 days
144.126.242.176,SG,2023-03-01 02:34:17.008830,Not Processed due to DUPLICATE in past 7 days
104.69.96.220,SG,2023-03-01 02:34:17.010824,Not Processed due to DUPLICATE in past 7 days
23.195.121.150,SG,2023-03-01 02:34:17.012819,Not Processed due to DUPLICATE in past 7 days
157.240.7.6,SG,2023-03-01 02:34:17.015811,Not Processed due to DUPLICATE in past 7 days
13.215.82.183,SG,2023-03-01 02:34:17.018803,Not Processed due to DUPLICATE in past 7 days
143.244.33.161,SG,2023-03-01 02:34:17.020798,Not Processed due to DUPLICATE in past 7 days
18.136.42.214,SG,2023-03-01 02:34:17.023790,Not Processed due to DUPLICATE in past 7 days
46.137.229.114,SG,2023-03-01 02:34:17.025784,Not Processed due to DUPLICATE in past 7 days
125.56.199.43,SG,2023-03-01 02:34:17.027779,Not Processed due to DUPLICATE in past 7 days
23.210.250.82,SG,2023-03-01 02:34:17.029774,Not Processed due to DUPLICATE in past 7 days
184.31.4.201,SG,2023-03-01 02:34:17.032767,Not Processed due to DUPLICATE in past 7 days
52.221.15.231,SG,2023-03-01 02:34:17.035543,Not Processed due to DUPLICATE in past 7 days
125.56.199.9,SG,2023-03-01 02:34:17.037538,Not Processed due to DUPLICATE in past 7 days
13.33.33.60,SG,2023-03-01 02:34:17.039567,Not Processed due to DUPLICATE in past 7 days
23.47.190.123,SG,2023-03-01 02:34:17.041562,Not Processed due to DUPLICATE in past 7 days
203.116.175.115,SG,2023-03-01 02:34:17.043523,Not Processed due to DUPLICATE in past 7 days
17.248.164.198,SG,2023-03-01 02:34:17.046546,Not Processed due to DUPLICATE in past 7 days
194.233.94.209,SG,2023-03-01 02:34:17.048508,Not Processed due to DUPLICATE in past 7 days
52.98.65.2,SG,2023-03-01 02:34:17.051500,Not Processed due to DUPLICATE in past 7 days
52.84.251.97,SG,2023-03-01 02:34:17.054525,Not Processed due to DUPLICATE in past 7 days
52.84.251.74,SG,2023-03-01 02:34:17.057484,Not Processed due to DUPLICATE in past 7 days
43.132.80.22,SG,2023-03-01 02:34:17.059480,Not Processed due to DUPLICATE in past 7 days
23.15.98.69,SG,2023-03-01 02:34:17.061474,Not Processed due to DUPLICATE in past 7 days
54.255.26.7,SG,2023-03-01 02:34:17.064498,Not Processed due to DUPLICATE in past 7 days
13.33.100.129,SG,2023-03-01 02:34:17.066460,Not Processed due to DUPLICATE in past 7 days
13.33.79.144,SG,2023-03-01 02:34:17.069485,Not Processed due to DUPLICATE in past 7 days
89.187.163.131,SG,2023-03-01 02:34:17.071448,Not Processed due to DUPLICATE in past 7 days
52.84.251.60,SG,2023-03-01 02:34:17.074439,Not Processed due to DUPLICATE in past 7 days
157.240.7.20,SG,2023-03-01 02:34:17.076458,Not Processed due to DUPLICATE in past 7 days
13.33.33.118,SG,2023-03-01 02:34:17.079427,Not Processed due to DUPLICATE in past 7 days
52.77.158.91,SG,2023-03-01 02:34:17.082420,Not Processed due to DUPLICATE in past 7 days
125.252.229.70,SG,2023-03-01 02:34:17.085411,Not Processed due to DUPLICATE in past 7 days
23.36.252.240,SG,2023-03-01 02:34:17.088402,Not Processed due to DUPLICATE in past 7 days
52.84.251.64,SG,2023-03-01 02:34:17.091394,Not Processed due to DUPLICATE in past 7 days
156.59.151.17,SG,2023-03-01 02:34:17.094386,Not Processed due to DUPLICATE in past 7 days
13.33.33.91,SG,2023-03-01 02:34:17.097378,Not Processed due to DUPLICATE in past 7 days
72.247.81.88,SG,2023-03-01 02:34:17.100370,Not Processed due to DUPLICATE in past 7 days
8.218.46.10,SG,2023-03-01 02:34:17.102365,Not Processed due to DUPLICATE in past 7 days
159.138.85.193,SG,2023-03-01 02:34:17.105357,Not Processed due to DUPLICATE in past 7 days
51.79.223.21,SG,2023-03-01 02:34:17.107351,Not Processed due to DUPLICATE in past 7 days
17.248.164.11,SG,2023-03-01 02:34:17.111809,Not Processed due to DUPLICATE in past 7 days
151.192.83.68,SG,2023-03-01 02:34:17.114333,Not Processed due to DUPLICATE in past 7 days
202.156.3.37,SG,2023-03-01 02:34:17.117325,Not Processed due to DUPLICATE in past 7 days
13.33.88.19,SG,2023-03-01 02:34:17.120316,Not Processed due to DUPLICATE in past 7 days
161.117.125.94,SG,2023-03-01 02:34:17.122344,Not Processed due to DUPLICATE in past 7 days
69.173.158.68,SG,2023-03-01 02:34:17.125304,Not Processed due to DUPLICATE in past 7 days
157.240.13.175,SG,2023-03-01 02:34:17.128329,Not Processed due to DUPLICATE in past 7 days
54.192.150.11,SG,2023-03-01 02:34:17.131287,Not Processed due to DUPLICATE in past 7 days
91.108.56.122,SG,2023-03-01 02:34:17.134312,Not Processed due to DUPLICATE in past 7 days
23.200.24.27,SG,2023-03-01 02:34:17.136274,Not Processed due to DUPLICATE in past 7 days
54.251.222.189,SG,2023-03-01 02:34:17.139266,Not Processed due to DUPLICATE in past 7 days
52.98.70.130,SG,2023-03-01 02:34:17.142258,Not Processed due to DUPLICATE in past 7 days
203.116.175.152,SG,2023-03-01 02:34:17.145249,Not Processed due to DUPLICATE in past 7 days
43.156.222.154,SG,2023-03-01 02:34:17.147244,Not Processed due to DUPLICATE in past 7 days
124.155.222.58,SG,2023-03-01 02:34:17.150262,Not Processed due to DUPLICATE in past 7 days
103.252.202.183,SG,2023-03-01 02:34:17.153229,Not Processed due to DUPLICATE in past 7 days
184.31.5.103,SG,2023-03-01 02:34:17.155222,Not Processed due to DUPLICATE in past 7 days
103.136.220.205,SG,2023-03-01 02:34:17.158215,Not Processed due to DUPLICATE in past 7 days
157.240.7.20,SG,2023-03-01 02:34:17.160209,Not Processed due to DUPLICATE in past 7 days
